0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
36.907337,-14.148759,21.90184,14.303137,11.955769,37.879185,0.8407212,1.8855712,-11.273771,9.489163,3.6099975,0.7481958,-4.1804233,-19.208914,11.210358,-8.579159,-28.067545,11.87569,2.237007,1.1127745,4.5854115,-23.555714,20.220516,-0.45289695,11.579131,0.7221976,-11.380042,-12.206956,-1.8714865,1.6754911,9.380209,1.1735423,-19.040977,-8.083395,-0.3056179,0.090644315,1.8432606,1.2571572,-19.268616,3.822683,0.66225535,7.0169983,3.5202925,9.11475,-1.3818061,11.706662,3.892832,-16.257656,-6.4301233,1.5357584,-531.831
-10.633195,18.921198,15.887257,6.013829,-2.702742,-24.132042,10.488951,5.9372444,-24.253294,15.058089,4.277915,7.7051773,8.586117,12.725188,-15.749723,-20.020397,-1.1160451,-20.635628,-12.78759,11.977684,11.399459,4.9537606,-10.8649,16.7301,7.2915716,-8.904547,-3.147716,5.7525887,20.555464,2.7063415,-4.323547,21.510883,14.04795,-1.0233438,11.060974,3.4125957,1.5220245,-7.113843,-13.380988,1.8031352,-0.99986285,-2.71987,6.3290963,-1.1377922,1.0280463,17.800478,-12.16993,8.513543,-16.490196,0.46106184,432.681
16.277273,-10.975717,-10.770942,14.147045,13.819818,19.525003,-11.722041,-17.08731,4.411598,19.532541,26.784792,10.10095,7.5095787,-1.6796122,-0.38681647,2.2143073,-6.0141835,3.4045503,-13.378088,-23.700363,25.575613,-23.877916,4.8092217,-11.782655,4.0228243,22.20773,12.862341,-9.34731,-2.2033238,2.8666673,0.84771615,2.2774422,-5.164587,33.71864,6.582033,-5.060936,7.74791,-1.2491769,17.97364,-3.7766473,-4.2840624,1.9196786,9.55713,-1.236325,-1.4373859,6.893188,-4.505014,7.9426622,-17.81117,-7.1041193,-217.43
34.386074,33.011265,-9.439909,-20.028587,19.09929,5.770546,-3.0094807,15.507023,10.240442,-15.2084055,4.1441183,3.9573514,25.569746,-24.273941,-16.05001,5.8299456,18.933243,0.2835039,6.1353817,10.036684,1.2951397,2.970935,0.31091043,3.8194773,7.620133,14.255829,10.9357395,-3.8746402,6.9734054,-3.4541194,-6.4328227,-13.87092,3.6285205,24.254934,2.07946,3.160915,-14.174465,-4.3513327,-17.015795,4.284411,-8.982929,6.8267546,2.9014626,5.2560897,6.772706,3.2018428,-24.493792,8.146988,-8.559007,-6.765786,596.617
4.5269947,12.788898,5.6341496,-8.762822,11.155175,9.828613,-17.334175,-16.150581,-33.4817,17.072775,8.574015,-14.25377,-33.64629,0.63908,21.229204,-12.547248,5.898026,-10.717707,54.017353,-33.98738,-1.3973788,-2.2283258,-15.621459,-3.532284,-0.80586994,-8.39856,16.616262,-2.9106224,-1.0209422,-13.2520895,-7.375538,3.293111,-5.6274753,-2.6134317,-17.211596,0.80272204,-9.704163,-0.18343769,-7.896272,1.0414404,-14.83519,16.025312,13.324309,1.6884233,-4.7425227,-5.14892,29.687769,-11.691749,5.2288256,19.415442,-535.439
32.990707,-16.181175,12.866388,2.849933,21.65449,3.2326775,-9.05998,-24.06181,-18.163055,12.86646,7.689543,3.6484237,19.040749,-7.44383,12.102995,3.1265275,21.536566,33.74049,-10.548696,14.324723,-4.307472,8.553172,-14.880808,-8.485639,14.270516,-14.77966,-2.4334729,-20.160944,15.454082,-4.21886,-4.8172297,-8.421148,-11.6890335,-1.624546,-15.717425,0.815654,-23.511198,-15.225789,-3.4356904,-10.753501,6.0883756,-17.88893,3.6472225,8.541766,-2.7683847,10.60786,3.7735035,-13.119217,9.050705,4.6068053,-822.369
8.155912,20.074007,24.380957,17.224548,19.431198,4.3530693,-3.654703,-0.7260399,19.347717,-20.220758,-18.362917,8.039303,-6.0080757,8.787815,10.195794,25.966146,17.963243,32.58009,0.01877838,8.827786,5.127789,-5.400898,25.061525,-7.0431824,6.475089,-8.951814,3.5934775,7.170914,14.375861,3.7845685,-4.598627,0.06275122,6.977843,-18.989534,-13.457956,-23.068996,11.7566185,19.117037,-12.562201,16.779488,8.147386,14.181588,-13.272063,8.873112,4.890458,12.760302,9.854784,-17.924824,6.908572,4.6287956,434.427
-1.1428286,44.75717,11.804958,2.345226,-9.470581,8.072287,11.571146,-2.9063287,6.267091,-4.3808994,-10.809334,19.607756,-0.59936386,1.3779334,10.813342,20.435417,2.205516,-27.939148,6.0873375,-24.805584,6.671998,-1.0348015,4.836657,-27.63684,-20.875175,-11.221008,-3.2937639,0.29802692,3.1034117,3.8035893,-2.4961565,-24.106146,14.934214,27.347107,12.836128,6.15836,-21.312729,-17.530886,7.5975223,-13.388572,-7.7151756,14.092533,20.11042,-20.825096,-9.956627,16.029114,-1.6685836,-16.958733,-12.866691,8.195591,-971.133
25.19107,-3.40719,0.5656045,15.042696,-3.9678185,2.0663676,15.815923,2.281648,25.77342,-4.1210284,10.599144,-1.1438837,6.186697,6.2726116,6.3991976,13.324664,3.2336943,4.2443833,24.41793,4.0503883,-8.75218,-5.952822,13.605015,7.507591,35.166126,-15.161534,-1.8723631,-4.905254,2.7393553,-18.064724,28.979918,-18.837147,18.52998,-5.0096583,4.4594994,4.7373004,6.8428063,4.550175,7.116966,-19.617386,2.6230698,-9.632154,6.507905,-12.833281,-11.923943,-29.06912,14.748464,-20.217411,-11.940385,4.08162,727.127
-34.95053,-7.382273,23.153206,35.170006,1.0016652,-9.467604,13.16022,-11.967982,-5.8561873,5.5948396,-14.583556,-11.885035,10.552964,-1.6297369,-23.281633,3.4550595,-14.625139,-12.8812895,-15.965928,19.0309,-2.0083995,4.1147285,0.13127428,-10.112279,-12.549975,27.44778,11.155941,13.078065,5.465834,18.594856,-5.7743177,-7.3693438,-11.540439,11.241938,-5.9211326,-29.812393,2.834734,3.9618888,1.4795034,26.876486,22.235374,-7.974382,-11.092652,3.220935,-11.403586,-0.21902707,13.9066925,5.870525,-0.08003711,-9.948911,-931.997
