0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
-29.282652,-9.67149,10.668034,-25.930117,27.628086,-1.2026048,-10.117207,19.076054,-4.2045636,2.844806,-5.913176,3.3802974,-1.900621,-18.526182,-8.062709,-39.34627,6.4921803,-8.402795,-8.646652,-9.512039,1.1320261,11.352636,-2.0294125,-16.365059,-10.570333,12.187836,0.2845621,-15.179684,5.4432855,2.6510634,11.627758,-11.599551,-20.516298,12.942721,2.7194028,11.207558,11.698745,12.5499525,-16.523182,6.6442766,-1.2868555,-12.795424,14.554185,-11.656711,9.722271,0.7557897,-2.930637,-2.2045019,8.18772,23.255926,82.6481
-29.336145,-11.014069,8.431672,21.861403,-32.081795,-5.67622,4.251276,-6.5916224,-15.030007,-4.8778915,-4.672763,2.0281672,3.9519463,18.582544,-4.532266,1.2036986,4.9041686,-12.065993,9.767121,0.7731878,9.974095,-1.8998133,1.203717,-8.969884,13.019419,17.589584,-16.39015,11.118092,19.644392,11.423634,-3.2102625,-1.8967206,15.081435,4.553927,-0.40899357,-2.3050814,-11.842501,-11.779307,15.681248,2.8657007,-4.473336,-19.709156,21.292477,-5.99373,-12.223866,4.76377,3.0874498,2.4091783,3.7966578,6.9180183,-241.362
1.2101462,37.672905,-0.2742959,-18.471106,-0.68227196,11.51216,5.884442,-0.26745453,3.9262843,14.323221,8.265919,-5.4552145,-24.112228,-18.849827,-0.36258653,17.094791,-3.9664314,4.3643103,-7.3968973,-19.069399,7.7862144,7.236715,-1.4377204,-8.951544,-1.3113543,7.1454296,-7.302101,-15.503753,6.3352346,-13.7990465,-6.1128798,-25.686666,-8.324437,1.1900562,1.2805923,8.044205,-18.714144,-0.044810873,2.7422895,1.6404973,2.2924395,16.98235,-1.5411794,-1.1118559,9.9854145,-2.0347817,-1.06706,3.6002276,11.716327,-15.668713,-159.8
-7.7586718,0.103804365,-3.0960681,9.8118,-18.18374,13.788687,5.1892653,-25.719982,2.3525758,-9.209451,-10.770997,18.337238,-19.977205,-25.267889,4.2580514,14.773291,-6.471883,-1.1527369,4.8533897,15.187328,11.34279,7.3906574,-12.854419,-8.440131,15.285793,-1.8120384,5.165165,-6.8220034,12.001826,2.7104597,0.38542786,-3.5451055,5.091385,6.668031,-0.6903166,-2.2759478,14.892424,7.476929,12.9339695,9.775478,-2.5063767,9.767884,10.651957,9.654084,0.18046084,-1.4862441,16.591719,3.5313118,0.16849096,-5.2821627,410.572
-30.430956,-23.667925,-23.29806,-3.9093175,16.267963,2.24218,1.9374175,22.159725,-8.478028,13.809667,-17.884705,-6.11258,8.241601,15.958065,17.149485,-17.117308,-8.799482,-7.136643,-3.0676482,16.3086,-6.7044163,6.074098,19.951895,0.97857666,6.543416,-3.8334916,-9.205547,12.714334,4.511977,7.3295236,-16.311777,-10.297199,-7.782564,3.4397495,-15.128122,19.933222,-4.641787,-16.62869,-10.272143,-3.6965473,-0.3204139,-3.9673865,-4.2284665,6.0138674,7.136901,16.807844,2.812708,-11.213917,-9.258067,15.909668,-364.572
-30.948454,-9.558458,4.4850664,15.231824,6.629429,-9.85216,-1.2170383,7.093618,-2.9663222,3.6616867,5.9539704,19.35795,6.259684,2.0168746,-22.300484,-2.0865924,-24.439114,-22.935171,4.910086,-11.403813,18.253307,12.774964,6.9337664,3.1352513,-0.021266999,15.316775,6.659092,10.45074,5.924645,-15.814506,-10.3880005,11.521559,-12.528936,9.546913,-7.252611,6.0724916,-10.361396,5.3860216,5.515551,0.13878568,-8.289756,-0.3789282,-0.4907238,11.64096,13.799745,1.6090003,-0.23648766,-10.010627,-14.772019,-2.674016,2.63087
19.400154,-24.377323,13.288692,-13.77654,3.732189,10.714145,-3.8406754,-2.6184487,-4.169969,16.136211,3.2187524,4.99458,-8.370487,0.9195213,-14.367101,3.7102275,-27.496061,0.018362986,17.5413,19.093143,-1.5445862,5.877861,-7.5776305,-24.652605,3.8148837,-5.4239626,-2.168161,3.8682415,-15.421837,5.262621,-10.055117,18.590734,-1.7773314,-10.522299,-5.964244,2.7978752,17.619562,19.541803,-17.418121,-6.174545,11.054409,12.817126,-13.279843,24.017307,-4.451887,7.773856,11.125633,-13.529966,4.514868,-0.3426475,84.2011
-4.6936855,-18.553226,-26.758095,-2.4277065,-14.667751,-17.344406,2.8072684,9.91547,6.69348,16.919746,2.3651345,-6.4758873,11.673762,-2.9807193,14.118419,34.26442,-12.815099,3.2407508,12.535658,-11.375634,-31.62781,15.12119,0.3369321,9.797984,-1.793831,-12.66025,-1.8115295,5.276706,-4.585675,-25.59514,-2.7856536,-3.423989,9.717182,12.139465,5.008457,2.4958167,11.498651,3.9683683,6.4452295,11.52882,-2.411176,-9.945934,16.331133,-0.28444165,-0.08826308,-6.81074,-0.13017218,-3.1257722,22.668795,-12.882281,57.1283
-17.765789,-1.9289076,-29.039965,-12.1169195,-7.445977,16.666742,11.362949,9.28186,-15.067932,1.3935146,28.217295,-31.045683,13.491107,-10.024503,0.020443425,0.25191337,0.862277,-3.7396572,-11.588894,16.058846,8.338898,-3.2386117,13.921856,-1.3744907,14.46404,-13.592067,-1.1428632,11.573694,-19.665728,-1.2052604,11.48968,12.555804,7.279853,-14.375284,-1.9036155,2.8715503,9.05719,-1.5432444,6.253743,-2.933335,0.34996235,1.0167086,-23.004446,-5.861671,-7.0123863,13.682016,-1.8200017,8.883707,-1.3207,-14.361199,469.725
4.3496084,-19.24494,-4.4282885,8.497412,-16.56333,-32.10411,16.305492,-11.792453,-5.830659,-0.6836557,7.4161053,-5.4572706,-6.8077526,-1.6166686,6.6487155,-1.5421448,9.337921,-12.504577,8.077272,-19.137344,9.262991,-16.621874,-12.798759,21.58453,-3.6416779,2.9820826,8.147628,0.3961944,-1.1595612,2.2577746,-11.430617,13.332809,-2.2162623,-7.8490915,0.7962487,-15.630632,7.3358445,1.1695502,2.4549897,-5.991478,-16.171131,-4.152716,3.5497572,-4.142149,9.73449,2.5215583,-10.925476,-22.53646,20.969286,-9.477324,-22.4928
28.265482,10.800934,22.8762,13.368136,7.5743403,8.790853,28.829678,-10.663009,27.387774,11.280497,-18.004356,12.714898,-5.1433983,12.564626,9.654572,14.573342,22.05233,-11.8382225,-6.15324,11.93327,3.0717487,-1.7845268,12.002974,9.481922,-13.417611,6.3116083,4.6622586,-3.0443523,15.837017,-7.588023,-0.530088,-11.473712,-26.691032,1.7606361,-6.4073496,37.19687,43.386402,-24.93336,10.886748,-8.085185,15.945842,9.552724,-10.191659,-1.7794209,15.384228,16.543344,15.985259,-18.353514,-19.367397,0.5187542,321.831
-20.049805,-14.647274,-15.636069,12.305144,16.179193,2.9450092,-8.389447,-22.145998,-15.340393,7.3070745,11.120792,12.853894,-4.8517504,-0.49944335,1.4506143,-15.010821,38.08782,-10.71328,0.9284197,-6.9715137,28.725927,-16.803713,9.133179,2.72985,5.728675,13.557305,11.880137,-13.574446,-0.015826812,3.9957774,-9.393869,-13.969471,9.739112,-2.0444412,15.183416,-3.7697837,-16.884274,0.9664613,10.576258,-2.7018921,-3.0389998,-7.4872265,-4.879707,1.1084746,-1.8738288,-7.4584236,-24.49759,-11.571324,-14.031625,9.083962,102.015
-9.472505,9.448437,-20.473354,6.302451,16.65593,-4.8413634,15.125176,-0.88051164,36.597744,27.599829,9.871874,-14.351593,-0.5316172,5.09668,-9.662245,-5.419762,12.660488,28.48579,6.422614,-14.825748,6.359482,8.7945795,-1.4180464,-11.86631,7.755956,-6.430773,3.027624,-0.6449598,-1.9164513,9.912505,-16.52281,23.117115,7.352035,9.388731,1.7818128,-6.0354366,-2.8243997,2.2706497,-18.225817,6.634134,17.573814,10.625237,-0.113856256,-13.068119,-21.70954,-20.844683,2.4666233,6.6797476,-1.030795,-12.03744,239.948
-16.818533,14.178838,13.465468,-9.620154,-23.640566,-3.9698427,47.138393,-12.61359,-14.041146,16.00608,-3.943213,-7.3709106,-2.5108032,0.83311534,-22.839954,17.154568,-2.8664947,-17.877825,-22.052538,2.757036,-7.3093705,-2.6827414,0.5950882,1.3696402,-0.025323305,-8.093081,0.24998873,-14.44739,5.3439827,10.656673,-18.868448,-9.442316,-2.3372972,-3.4698627,11.25673,13.777321,-2.0954812,10.12224,-5.3728094,1.8055788,5.2484646,5.2788634,10.467555,6.576361,10.404276,-22.35772,11.98864,-17.548656,-6.3534336,2.5059345,-507.753
15.417675,6.1119895,13.82711,-1.2279835,2.09466,9.510488,-1.1970729,1.7993463,1.0250676,-9.508313,36.830082,2.1154335,3.960801,-16.994635,-25.44243,-19.68977,10.022849,-22.018822,4.712108,1.2111992,-21.884026,7.07289,13.357895,3.0858219,-4.894749,-0.20984079,4.609604,5.183583,1.5460532,1.3290915,10.52158,6.1576657,17.26505,-9.9038925,8.878567,11.123557,-11.9167185,13.024908,12.106411,15.803613,-11.583313,-1.2154956,-16.283371,-17.33204,3.58789,0.09586767,-8.119884,-3.66714,12.044263,-9.3536,466.396
