0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
-28.820263,-9.268067,17.298063,-3.6827717,2.9569747,3.0106764,11.604072,4.4922795,-12.046131,-16.335846,8.840946,25.701138,-5.3356442,-0.14411992,12.004436,-17.905045,-3.9669974,15.074317,-6.7170734,5.772562,4.072114,-8.209793,-19.472902,-3.5745244,-14.207741,8.669343,5.306698,-14.506236,6.3792295,17.772392,-15.311616,2.9050834,5.595586,0.9263794,-15.781604,7.6801467,0.22783582,2.9265516,-25.011387,-14.108466,2.2183573,5.2238846,7.6772637,-10.754671,-3.6439273,4.7658567,-4.3934135,13.989461,-6.162056,-7.8276963,83.0809
-0.96504456,33.25999,-4.93811,4.6755,9.403514,8.413839,-20.602057,22.14895,-9.150452,4.422259,-6.682615,-16.3027,7.4902105,3.605493,27.793327,-0.5692984,-7.008356,-32.363255,6.613879,22.26039,3.4199536,-4.1747384,11.856112,-13.056732,-3.4952164,9.10224,5.8833137,3.8617938,-13.52259,-5.790568,0.75485575,-1.747635,-5.6336393,-22.602186,14.650871,-4.570628,-0.6097037,-2.0492713,12.898332,22.096893,-8.907689,-0.15448093,-15.341397,3.540059,-8.98287,1.0505885,-11.385936,-13.76935,-21.793985,-20.360617,37.5621
-30.426977,-23.666803,-23.272522,-3.9365704,16.350471,2.2133067,1.9652445,22.130804,-8.333203,13.612533,-17.64489,-6.239932,7.6338673,15.694176,16.826334,-17.737516,-7.796628,-5.9026313,-2.4315894,18.031862,-5.523358,5.937669,20.818855,-1.4611877,-5.1975274,-6.827348,-11.677791,9.990927,5.9360766,8.996057,-3.789334,17.23373,-7.976307,-8.986007,-10.652298,14.040939,17.525257,2.3140302,17.38589,-7.3814,-1.3895926,7.071737,6.8775697,5.4927917,-11.010537,-15.825525,1.9298229,19.074015,-24.83155,5.06248,21.2186
6.4084425,-8.06374,-17.213251,-7.855224,0.25997314,-9.078934,-6.3135414,42.252136,-1.9135288,0.97536683,12.169322,-1.2141775,-5.1939044,-9.673665,23.018732,-13.294062,-4.0193887,6.817176,16.683125,-8.441415,3.1288826,13.822898,0.6602627,0.2670968,16.365875,13.108738,11.160021,-15.038982,3.6331027,11.31681,-10.519601,-5.348826,-13.885278,-21.12336,-27.392784,-12.72545,9.023574,9.221022,3.9656878,17.086824,-5.5487533,7.6269007,-10.634551,-14.090488,-13.3706455,11.415583,0.09171991,26.356913,4.9017425,-8.339774,-29.1019
-22.278877,4.071809,-5.317346,12.972878,-7.227417,19.933626,29.900316,-10.060916,-5.967273,-25.907995,3.577562,7.70205,-4.492141,-6.825161,-7.69808,-6.129665,5.718899,-6.8984146,-21.988836,1.9332542,-12.074108,8.133785,0.23632596,-11.540032,5.6839714,-11.861125,3.2106493,-1.2833344,-6.3876896,-10.267654,-4.209016,7.5154023,9.285842,1.7260077,17.559914,-3.0516388,5.890262,5.3552723,-1.1348375,-18.720997,2.4977913,8.253494,6.9820576,-9.385959,-2.794377,12.856635,7.3571215,-6.598086,-5.7917943,6.930097,10.6111
47.36748,13.2503,17.676775,-7.0425296,4.5402226,11.085611,-4.608402,0.6306243,-16.661842,11.187429,-15.416561,22.336462,-5.6148844,13.3176,-4.0224295,-8.3645315,-4.560563,6.2836957,1.3049335,8.123953,-16.799301,-18.040901,2.476078,10.452472,-8.210328,-2.836538,-6.984253,4.5393167,-2.6701536,-6.318237,-18.72643,10.476691,7.9368143,2.7550576,-5.091593,-12.717548,-8.608269,-14.114755,2.1390662,5.9306164,12.382482,1.5531855,-7.4892035,21.774393,6.35126,17.473303,2.9681563,-0.06189304,2.9673247,-0.7716212,-2.81998
8.165076,-33.667816,5.851744,-19.827461,-14.707453,-3.1967232,25.41128,10.151146,5.800216,20.957462,-29.98181,4.5953193,-10.333724,3.7471635,-9.64759,1.1391265,-14.30352,3.7482016,25.705389,17.625202,-24.44065,25.727514,3.8700655,-2.2600842,-13.321194,-9.456587,-3.703148,-0.18717077,-11.769839,9.77788,-0.32787454,10.312542,-2.5424345,9.705804,-20.381884,15.070431,7.00106,-14.729943,-7.84407,-1.835384,0.81474906,12.382307,9.911379,-12.404479,2.8162663,-15.433302,-3.8936815,-2.9110506,3.954024,-19.146082,87.8947
-18.698305,-3.6843138,20.752577,9.173708,12.458641,4.3173575,-1.8158939,7.202726,3.517982,-6.996168,-22.34157,-26.017284,-6.938563,-14.167516,-6.2866507,15.452694,9.4902315,-1.6491318,7.425676,1.6685684,24.652357,-9.684955,4.2971854,-4.795711,1.4022121,-9.551516,-2.4439886,-10.039029,-7.1938076,-11.484589,3.5200784,11.439857,-4.985751,-9.088241,4.489715,6.6540546,9.13532,-1.7807226,21.510635,2.6615455,8.941262,8.375061,-3.2509081,-7.4655414,7.157472,4.1841226,4.8879476,24.978086,-13.067102,-5.890043,54.6317
41.534523,-13.0660095,-10.753101,10.601672,-17.253437,26.454544,-4.8320484,-24.187515,-5.3681026,-2.3447726,9.129028,6.749228,-19.654476,-13.609101,-19.544289,-0.6731858,-37.227734,2.044092,-5.709709,1.0974557,14.1787405,-7.827661,-16.43392,1.3565685,-6.1661115,6.1413054,-9.817343,1.4729242,-3.9115038,-0.8179202,0.13213918,2.6552453,3.4931316,-4.4490666,-14.221697,9.205619,-12.390339,0.2568083,-8.6965275,-17.290483,-12.2492695,5.5197587,15.866671,-7.815764,5.980458,2.6487699,-3.0787914,3.9520395,-11.111951,5.085689,-6.56785
-14.706306,-8.823841,19.829763,-10.520886,-0.39859056,-18.398928,-18.797237,0.3924293,-16.531698,-6.11808,-16.632715,13.774221,11.380236,-16.084925,18.363482,-13.886555,5.5601625,-6.3514686,11.238498,13.035449,-8.088514,-5.3981547,22.163357,-16.507233,16.572853,-1.423063,21.556906,-19.215286,1.3363628,-7.2316356,3.4779658,5.92199,-9.920073,-0.95038056,-19.75491,17.349781,1.8415525,9.649624,-2.8472788,-11.962773,-0.34197718,-12.2762575,14.947877,-7.9877777,1.3032936,14.501388,-3.9001403,0.62340075,26.95016,0.5160542,-29.3512
