0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
-4.92409,-20.297419,-26.191275,-7.8658843,-18.927744,-20.774488,23.268017,-4.5094256,1.3179922,11.091695,-13.924553,9.81767,-29.014631,-24.535769,13.609457,2.9651153,6.651986,17.853577,-7.549206,22.526897,-7.643558,4.127477,-5.6529164,11.328828,13.219868,-15.180785,-4.868502,28.966301,-20.745268,15.919456,2.162265,-1.5013423,9.604299,-3.1537097,-12.096187,-2.0734558,-15.1083555,11.017288,-9.278535,-21.7195,-0.8906636,-6.2891283,6.558683,16.513697,10.962844,-9.7369585,15.856046,-2.1293197,-13.387854,-1.9013977,39.8458
-31.053196,-34.011642,-19.297022,-19.665113,-1.3780861,-3.4495897,-10.098429,25.422525,1.6221496,2.9148686,6.207811,11.173888,-0.3050345,13.717787,-18.300806,-8.39357,-2.602263,-5.456801,-16.048094,-1.4340628,2.6707115,-5.983549,8.809801,15.463366,8.86224,-8.952419,-15.5682125,0.12645434,7.2393427,-2.2537155,-1.9968429,-6.742279,4.827529,17.167574,2.7737076,21.915548,-3.096892,3.3770459,6.0835834,2.7680106,4.3632817,9.198488,-11.91771,-0.3801929,5.597491,-4.9893775,22.939064,-7.3790545,2.018365,8.287946,-23.3293
-12.469791,-4.012743,-12.428901,-11.797718,11.754202,-19.16077,17.390871,-13.000288,13.577344,10.12451,17.397924,1.4559426,-2.1958008,-25.890625,3.9392052,31.440742,-8.390676,5.482025,-3.6198719,-9.853401,-12.199293,7.8302536,-20.153795,-18.013012,12.11517,-11.673989,22.273209,9.890656,8.985984,4.9725347,-6.9801946,-26.290098,12.149523,7.982549,-10.602974,-8.977534,0.11411885,7.194346,4.186554,0.4309698,32.396236,-5.7238913,14.742245,9.534667,4.6129017,6.476628,15.353102,-13.455507,-14.427045,-10.442668,-10.728
8.495258,-7.5773497,0.3654718,-0.8133469,-24.810501,1.5769788,-15.2725315,-7.1844883,2.7930453,-31.978859,7.039046,-11.292457,10.818936,8.62146,-0.6604482,16.150877,-15.409524,-2.426951,-2.2409859,-4.4304442,-20.491306,-1.3765012,16.196756,-6.6475945,-14.970289,-11.166441,-3.6866815,-5.6321077,-6.6834583,18.32155,6.6771083,5.519883,13.156358,1.1287869,-21.771727,2.069391,4.343899,2.4244041,-18.010658,-17.106333,10.286861,17.980036,5.4682975,2.2645905,5.3729043,-30.782022,-4.0606737,-6.625986,5.1534705,-5.3784604,29.8647
11.974839,-13.529295,-3.155415,-0.12711637,-6.848065,13.361599,-14.536003,1.2821194,-4.350723,-11.738109,-1.0073075,19.851799,14.164337,0.83889604,-17.343117,2.3197815,1.8929849,3.5689485,13.7614565,4.340183,0.9438561,8.343352,10.993899,12.682361,0.7522708,12.903417,-4.8969803,0.8928353,-11.263399,-5.5033097,6.051523,31.017015,3.717533,-5.1896553,-2.7781699,2.7700481,-13.706265,-3.6347563,-11.637966,12.17591,3.393527,-21.255,3.8245554,-3.4299674,5.670565,2.7223382,-8.8576145,10.806929,-21.165972,-10.002245,-1.72999
19.399448,-24.37951,13.253376,-13.761714,3.6739516,10.666376,-3.8993053,-2.734924,-4.4582047,15.708259,3.4681065,4.8228893,-7.9335933,1.0485564,-14.27008,3.6341083,28.797235,0.97677845,16.635145,17.906929,3.0879712,2.7464778,-9.988882,-24.673262,2.931935,6.49821,-3.5203598,4.105275,-13.17487,4.888544,-11.345744,24.507015,-4.8058605,11.210186,-4.568065,16.796455,16.011435,-10.9850855,-8.5098295,-5.7104473,-14.098091,-2.3435783,18.97441,-4.9624295,-11.547313,-8.457581,-9.713082,-8.593792,3.641017,1.4428765,-131.072
-12.603755,3.411022,-30.040981,14.500792,4.9040265,-11.831172,5.0353436,-26.689167,-6.1620016,10.690705,-11.678508,-3.538925,-18.951385,4.572045,-18.015789,2.2956789,-6.7036724,-5.1962895,-8.16984,13.678555,2.6194935,-3.6578772,11.379236,2.8061948,8.679226,-17.82057,-1.3107909,10.8418255,-4.445749,-0.90730137,2.1315937,8.19995,-12.259605,-7.557159,7.4674134,-2.8621824,-2.7394464,-22.629656,12.490254,-8.905943,15.934011,12.440745,1.4028121,15.163029,12.249108,-7.4741864,14.539497,30.254768,1.0454122,2.8667903,14.6144
5.993009,18.83349,13.686689,15.39246,5.279456,-19.247356,3.4862003,19.654846,7.692299,-9.515353,-26.709475,29.846315,-1.9290997,-0.7040123,-22.319551,-10.292618,-31.638176,7.574397,3.268434,10.825454,-1.6694974,17.444376,3.9548907,-1.4567436,-2.1993675,-3.7958877,13.781481,9.237313,-5.932155,2.8185937,10.524449,8.212074,6.9848895,7.0415983,-8.188124,10.023029,0.14391378,-14.653893,-21.971378,4.446464,4.4300632,1.7402676,1.1549609,20.35563,18.157574,15.675667,3.2593355,-11.474279,-7.910334,1.6157272,-84.4708
-0.1616626,-8.334939,6.947058,11.82478,-2.6950371,3.697477,0.0486717,3.4052064,9.204292,7.802779,-7.6252265,4.754841,-14.9348545,-1.9801036,10.409071,-4.422034,11.915245,-12.953995,11.667841,2.218953,5.6223507,4.855244,4.7125936,10.227936,3.4186792,-0.037809536,-3.9992707,-4.6429453,-7.0629234,-25.597809,4.316765,17.838636,24.377287,-9.87215,-1.8680559,2.793671,15.960586,14.475932,-14.948784,-0.12626728,-2.2440102,11.245499,-5.6663556,-1.9525257,-0.6758854,8.88013,-0.1716412,-26.560656,13.093813,7.2465286,-14.569
-3.2442782,5.215624,-0.14395534,21.977774,-1.9552832,22.77664,-5.470727,12.141027,-15.073715,4.528761,-0.9053342,6.864832,5.3055954,7.130859,21.19108,-12.561609,-16.133331,4.756139,-3.6070921,-0.5497216,-10.070274,-3.2794724,26.089144,20.736824,25.00148,-15.082772,22.881653,-1.6397449,-4.5923295,15.0871105,0.75921446,-8.145941,-21.186405,-1.1612574,-5.22304,-7.8905773,-7.0528216,-20.819042,-32.985725,-0.94717026,-11.61326,6.5766697,9.454644,-24.383762,4.5291967,-6.1187367,0.067313515,7.348113,-5.5011578,-0.23704606,-42.5936
