0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
0.24191995,12.101941,-13.849378,26.400267,-9.649392,34.23354,-5.2442927,25.432985,-3.912846,15.100588,17.220247,15.583856,10.73093,-20.66184,-14.644032,-18.52361,23.888708,-5.2670355,-3.0259678,8.952583,-0.70792913,-4.399899,-2.0021932,26.485207,-18.75301,-26.910856,-1.9796873,5.006903,-1.4850252,6.3400416,11.828797,-8.640916,-16.606474,-2.2956235,2.087964,0.9666629,7.1995115,-12.074481,-17.332893,-1.6759423,17.240967,14.017409,-16.098825,-4.6096964,1.0733222,-12.835167,-21.855484,-3.640096,1.5731872,12.490105,1.65201
-5.9422374,-15.250993,15.078913,-9.125012,25.25588,-2.7732632,-23.32283,-22.475952,25.358826,-4.2140102,-12.08792,0.66005415,-20.302574,-8.365437,-20.384148,16.490236,1.3921422,-0.23249646,2.4142897,-18.37118,26.16871,8.414979,-3.4708757,-2.9823046,-1.5232655,2.919183,8.771841,-31.910477,5.440431,11.533224,4.791703,1.74384,-11.132,-6.8730707,7.8068724,13.766604,5.537357,10.148413,25.76035,-5.155753,6.9309435,2.7248,1.5292774,8.472635,26.7125,11.782449,3.524554,14.171689,-1.6745368,15.327159,0.212429
11.972414,-13.535166,-3.1369438,-0.13245162,-6.8061414,13.4057,-14.543422,1.3432659,-4.402327,-11.435969,-0.97197324,19.981962,13.700762,1.4305167,-17.279402,2.138956,-1.3083472,3.3314779,14.304292,4.899543,0.48974234,5.255025,11.319437,14.155495,2.0914152,-12.688729,-7.3483014,1.8074716,-11.850145,-8.839362,7.413793,23.626968,10.275503,3.2358568,-4.496532,3.1876123,13.204418,16.584679,10.760067,6.277244,16.217016,-14.249135,-3.4064062,-2.2582872,14.825761,-7.2453437,7.940199,-21.754286,-6.030235,6.133536,0.161478
1.3845184,-4.6032887,29.622103,-8.093345,0.51449835,29.76568,-8.722211,-12.202257,6.23541,-3.245638,-19.429766,-10.413969,-4.1019506,-10.435909,24.384165,-1.67378,16.115376,-4.7536426,-7.710007,9.216748,-5.7405105,8.022027,4.9773836,-9.394586,-13.020421,4.170896,-1.6414505,-6.6556654,-1.5553857,-9.079809,-1.7692634,14.508047,-5.481686,5.93191,2.359174,-8.49462,-22.746712,-20.724463,-5.2616844,-14.213398,-20.648602,0.74088496,-9.578958,-10.087272,9.569179,-1.8041435,6.1688814,1.7370225,-4.8714137,7.9959207,0.381278
-0.9945758,-3.318144,13.38342,-10.762941,0.79714763,-0.086871564,27.506887,24.345188,2.9491112,22.49501,24.310247,-26.395744,3.1364698,-6.137753,19.894194,3.7539384,-0.30810648,-16.717125,-23.194954,-3.8391156,-0.072757885,-4.949884,-17.292286,-8.856832,3.1226587,-6.386602,1.2864598,18.226583,-14.109519,-17.393099,5.3236785,8.889029,0.6542694,16.004364,-6.864376,2.1402342,2.979072,-10.414575,-3.3094852,10.614689,-13.969398,-0.95711267,-9.0898905,-12.366033,9.507185,-4.477053,-3.706492,0.42428008,4.186486,-3.9221056,0.203556
4.378346,-19.30181,-9.6797,-9.595057,6.4132824,-5.6229877,30.666107,8.070408,-3.861776,-19.251743,17.17741,-8.942235,-3.7553506,6.0531454,0.43429726,-17.122778,-12.252357,-3.1070344,4.7819157,-13.488767,8.562714,32.69518,6.3419724,0.52914375,-9.950679,-16.934767,-0.20434575,-27.517351,-15.767389,8.88485,-6.386404,-2.1603932,4.410909,-14.515964,-5.6930456,-3.941579,-10.203311,14.3125515,2.97043,-3.4908314,-10.751996,-8.119245,-12.696346,-2.9637659,15.981174,-2.21323,21.045837,-0.26742634,5.901425,0.29271087,-0.295247
-0.548484,32.858948,-5.250884,-24.802189,20.10494,2.488516,-14.245365,7.2748566,17.008307,10.8844385,-27.660301,-10.393874,9.314686,-12.924927,10.213514,-25.05583,7.5370073,2.737633,-12.646558,-8.73765,-16.987066,-24.784962,-0.6916428,-5.550088,-17.038074,-8.4322815,17.794823,9.290058,12.73051,-9.939421,0.79959196,-10.208821,-5.1857243,8.082824,17.01391,2.2036176,-26.660418,-17.594738,-2.4943452,14.942448,-16.933645,6.6324186,3.8472981,6.2047067,12.833677,-2.522932,-18.14686,-21.762537,1.611133,3.897378,2.66979
-15.148214,-7.7315483,-6.259188,7.9862537,0.48554042,-10.187511,4.1536922,-13.495145,9.303562,-7.8471856,20.68683,12.63455,-2.4383345,-14.280633,18.40273,18.502758,21.232735,-5.430506,16.180103,20.410147,6.520306,-7.2021503,0.12149295,-6.505596,9.118145,-5.234195,-5.783812,-10.483916,1.3179431,-0.5341243,18.404024,22.462877,1.000499,-11.4902725,-21.379173,-5.666331,-13.4877,12.645957,-16.365788,14.36748,8.649174,18.790777,-4.3994336,-2.059269,-3.6842377,-13.503761,-21.297922,5.391427,-8.539928,1.6460812,-0.0103138
8.896865,-17.989746,7.2905474,46.528927,0.72158974,15.088248,-5.7505445,-8.691676,20.444887,-9.7285185,-4.9961104,28.401836,11.941614,1.8249083,17.405819,9.964647,8.182812,-14.41496,13.417335,4.879972,-35.290756,11.081789,21.837286,-1.1191798,6.6075535,12.739118,-7.379518,-1.078125,9.279569,4.450945,-16.441406,19.516094,-3.7718546,-13.398494,-24.86697,10.713727,-1.2085894,4.2700844,4.642438,1.3298086,-7.3766923,9.2359495,8.224291,10.123426,19.290304,22.971256,6.227905,11.054473,4.896122,3.4428346,0.723563
-5.236461,-5.3199897,-30.491299,-6.068077,4.2608366,-21.704746,-16.818428,-3.4685793,-10.319723,1.5427895,5.0146546,20.271244,-3.2332678,12.827762,15.243259,-1.3527995,-7.590322,-2.9704413,15.455356,-10.799242,-14.221024,-15.627207,9.973373,14.385241,12.667396,3.6136482,-10.243404,-2.8995433,-11.7442255,5.3010798,2.946242,-23.072437,5.3214827,-3.805037,-0.9150717,-20.766972,7.8770566,-5.6790633,4.6970034,-4.766887,7.7270555,-13.025218,-12.762433,3.4432845,37.57478,3.8006945,-0.6204552,13.747203,-0.81776786,8.862981,0.968758
